APOGEE_ID,GLON,GLAT,RA,DEC,VHELIO_AVG,LOGG,TEFF,PMRA,PMDEC,AL_H,NA_H,O_H,MG_H,C_H,N_H,V_H,TI_H,CA_H,FE_H,K_H,MN_H,NI_H,SI_H,S_H,SNR,cluster_name,label
2M18013530-2750037,2.73099294364,-2.46838964706,270.397113,-27.834372,-108.638999939,0.526756930715,3562.55009009,0.0,0.0,0.135058492466,0.468715345145,0.0987892977252,0.0554561081164,0.0627990673965,0.303188782269,0.0909795118442,-0.238902737144,-0.213593281849,0.00354470973454,-0.0818116789986,0.317469131186,0.223481666599,-0.00912440499222,0.212230753151,346.075012207,background,-1
2M18013537-2941200,1.1152436304,-3.38246706047,270.397403,-29.688915,-156.858001709,0.234278613697,3468.78618779,0.0,0.0,-0.405291648679,0.173960066268,-0.159282883817,-0.279441924236,-0.186676270378,-0.0724811381356,-0.177043901249,-0.710078349451,-0.464449442488,-0.273023540596,-0.166673474588,0.0739322937894,-0.0940714717168,-0.347779574955,-0.140957657647,357.066986084,background,-1
2M18014261-2930545,1.27968883182,-3.31978303555,270.427547,-29.515156,11.5787000656,-0.210286810273,3501.80496533,0.0,0.0,-0.676675463768,-0.399553811846,-0.302955727963,-0.205829246545,-0.43344176055,-0.270032501662,-0.0770688544931,-0.667226219524,-0.603025803371,-0.436327780337,-0.340688028315,-0.396469634106,-0.434233233474,-0.423217942042,-0.192933665304,229.395996094,background,-1
2M18014602-3140336,359.399020197,-4.39154413391,270.44176,-31.676022,151.468994141,1.96237208556,4527.53421457,0.0,0.0,-0.627827650044,-0.844297089313,-0.630157010793,-0.705143811624,-0.854705528655,-0.912376711489,-1.26917988764,-0.959444397909,-0.767089542661,-0.93520029323,-0.896518337586,-1.12991419407,-1.00334474365,-0.50179247103,-0.546667453461,125.147003174,background,-1
2M18015976-2907277,1.65116121896,-3.18180627139,270.499015,-29.124384,-147.837005615,0.0417729207036,3547.32053063,0.0,0.0,-0.136011063717,0.13472964513,0.0456469518946,0.0859943162456,-0.0815474391214,0.174810484792,0.0817225947326,-0.360550830145,-0.306415556024,-0.0866291481559,-0.110897424848,0.136346591934,0.0748491256324,-0.0746296945146,0.00318468229902,270.170013428,background,-1
2M18020063-1814495,11.1167778522,2.18382128485,270.50266,-18.247087,-94.147102356,0.821790341883,4106.47637772,0.0,0.0,-1.31561875379,-2.22648018861,-1.00485366803,-1.16829471402,-1.63250951155,-1.0167351161,-1.79301322901,-1.31458254004,-1.13703151999,-1.34801611357,-1.47336403998,-1.58496094404,-1.46707058871,-0.941430615385,-0.935124749577,135.886993408,background,-1
2M18022910-1711180,12.0947237159,2.60687502335,270.62128,-17.188356,31.1909999847,2.56001815215,4705.26772813,0.0,0.0,0.0490973906829,0.143368408728,0.026426936195,-0.0346504843467,-0.114073791441,0.2366994068,-0.237631366182,-0.15108856451,-0.117626186156,0.0149538493179,-0.0502065692368,0.12624201005,-0.0538902512908,0.0206437881189,0.0781016535167,140.132003784,background,-1
2M18023552-2828067,2.28739832616,-2.97316368218,270.648022,-28.468555,197.565002441,0.652011010115,3760.49752977,0.0,0.0,-0.189977125825,-0.154774680607,-0.111908756739,-0.236720462933,-0.236140718378,-0.245347255793,-0.363789057923,-0.2675819022,-0.339549424021,-0.412032919845,-0.321382456279,-0.421323641423,-0.318706721338,-0.236241315473,-0.137733008931,168.194000244,background,-1
2M18024400-2938431,1.27553983831,-3.57749873137,270.68335631,-29.6453190595,-14.5831003189,2.49073917237,5114.94667605,-1.60000002384,-2.90000009537,-1.8496080665,-1.79722844684,-1.31643133112,-1.35413864864,-1.35285761633,-1.15916214569,-1.72197451211,-1.30134203234,-1.49396741081,-1.62996340693,-1.81859740759,-1.71183045084,-1.53214019435,-1.42856582504,-1.26180312116,209.434005737,background,-1
2M18030043-2926145,1.48639860152,-3.52752706888,270.751802,-29.437372,55.6087989807,0.337152919463,3573.60556341,-13.8999996185,6.90000009537,-0.0673928063662,0.363631867703,0.0375330362555,0.18337085045,-0.00696316900235,0.201468367231,0.240332134263,-0.341799842088,-0.190246482139,-0.0147409696723,0.0516412042873,0.195642929957,0.0983215003292,0.0343807858636,0.136883123862,310.75201416,background,-1
2M18031676-1807080,11.3768788867,1.98458424247,270.819873,-18.118896,-35.3437004089,0.305776973172,3726.89048138,0.0,0.0,-0.454682789826,-0.366205214936,-0.300957219457,-0.271033969196,-0.442073428181,-0.15256794638,-0.440767821043,-0.26606504164,-0.385539092772,-0.4077343235,-0.397335849663,-0.234669612159,-0.43106441888,-0.427918559274,-0.208800925512,115.925003052,background,-1
2M18033660-3002164,1.02557350614,-3.93535317976,270.90253,-30.037916,-8.78059959412,2.26052628465,4852.83368952,0.0,0.0,-0.923620423741,-0.775060810738,-0.700990899316,-0.855847974393,-1.08641332327,-1.10752418695,-1.53259983639,-1.26922815868,-1.00967715876,-1.12421306876,-1.27624885309,-1.11101070049,-1.26493516061,-0.767747272596,-0.784120172888,85.8123016357,background,-1
2M18034001-2110482,8.75545793914,0.400090128913,270.916732,-21.180063,-1.32622003555,2.06175348167,4449.66637928,0.0,0.0,0.111518995171,0.454917505228,0.204028440203,0.127972772307,0.108538653492,0.482416901207,0.0232944993545,0.203350093026,0.140668561679,0.141118711532,-0.0778075811152,0.399848135179,0.0849124907134,0.220243053298,0.331891423046,131.272994995,background,-1
2M18034379-2957162,1.11123188185,-3.91729221215,270.932494,-29.954515,211.442001343,2.2268327231,4363.81043997,0.0,0.0,0.0230597248446,0.253498240433,-0.050297373906,-0.0841035816052,0.0767372306168,-0.0463924663282,-0.35585850761,-0.396269032763,-0.206448403539,-0.253438050636,-0.415649137168,-0.15071172676,-0.153993532176,-0.103436842943,-0.143034814719,99.0259017944,background,-1
2M18041184-2624308,4.25928983349,-2.2730257199,271.049339,-26.408573,-15.5792999268,1.0512741519,3937.46577093,0.0,0.0,-0.135123974023,-0.321613529268,0.0447349309826,-0.0596678613693,-0.054829591963,0.0486825253814,-0.38913657049,-0.366558943652,-0.136218041027,-0.15503170146,-0.345664777388,-0.00746301379414,-0.20263814464,-0.00384037698408,0.145843416499,114.430000305,background,-1
2M18042015-3002451,1.09535726936,-4.0763647212,271.08396,-30.045885,80.7843017578,1.44239213745,4531.14024112,0.0,0.0,-1.86488926393,-1.59759711155,-1.31441233527,-1.41207076486,-1.94054567823,-1.16283765352,-1.98685624778,-1.54086480934,-1.47278455083,-1.63059020655,-1.74586661307,-1.84902960925,-1.79005380886,-1.24673912707,-1.12702888105,126.913002014,background,-1
2M18042242-2951090,1.26866984502,-3.98937569251,271.093429,-29.852524,22.0813999176,2.15621080155,4667.46040742,0.0,0.0,-1.00504796113,-1.86637117498,-0.967591417967,-1.00266673306,-1.24625431376,-0.954459873312,-1.48299548863,-1.24577314748,-1.04529809601,-1.17341132702,-1.17478674832,-1.31668253741,-1.18799200652,-0.850611372229,-0.739154082843,52.9779014587,background,-1
2M18042722-2958570,1.16331486491,-4.06781670046,271.113446,-29.982512,-87.885597229,2.16400590768,4392.94982826,0.0,0.0,-0.0316624041575,-0.346767704506,-0.146193064053,-0.196035854512,-0.279708759584,-0.39650698486,-0.7175089348,-0.127646540609,-0.322143352685,-0.378175741303,-0.316935166803,-0.393625690331,-0.343137997143,-0.114731706067,-0.0847479959131,81.974899292,background,-1
2M18045046-2421460,6.11509031577,-1.39783064352,271.210259,-24.362789,157.496002197,0.648153776515,3753.86365299,0.0,0.0,-0.268234822324,-0.104243359301,-0.0473644325092,-0.0770853072789,-0.273583112431,0.302444905698,-0.00855290756047,-0.106092175686,-0.290201628791,-0.210396358111,-0.214980780246,-0.048971068571,-0.0582753850694,-0.148405949114,-0.0627779212974,403.07901001,background,-1
2M18045965-3006114,1.11459404293,-4.22869147186,271.248553,-30.103191,144.856994629,0.270809158692,3580.87295567,0.0,0.0,-0.111496149089,0.0727068619466,0.0425060270332,-0.039584765438,-0.0544677484747,0.140254851978,0.116400034705,-0.452813391512,-0.224630489563,-0.092255594902,-0.0954503564255,0.206988826673,0.0667822114491,-0.104026381233,0.0104107240794,297.700012207,background,-1
2M18051449-2455302,5.66907792379,-1.75231498749,271.310414,-24.92506,99.2670974731,0.881524225258,3652.88533926,0.0,0.0,0.119068787489,0.53034567789,0.193546624692,0.179938072073,0.137203559473,0.457171385877,0.0851086955027,-0.0182880162495,-0.126410798214,0.144973177943,0.035611558861,0.445580598467,0.306045424544,0.083856638035,0.151715492385,169.065002441,background,-1
2M18054625-3140449,359.811907217,-5.13741681009,271.442719,-31.679157,-79.6544036865,0.303349818868,3792.08257589,0.0,0.0,-0.722976260978,-1.0833846655,-0.465879413465,-0.472138213747,-0.834675331961,-0.583336915884,-0.815285199153,-0.897070429161,-0.542222807146,-0.806803388595,-0.690995384851,-0.917733301179,-0.904659530782,-0.406577204104,-0.402082876033,258.937011719,background,-1
2M18060398-2941563,1.58205684353,-4.23590849918,271.516594,-29.698973,40.5480003357,0.738841646763,3934.7236345,0.0,0.0,-0.248649888324,-0.865113515487,-0.279290880608,-0.363043628327,-0.536791004213,-0.525068265374,-0.629698053944,-0.48023731172,-0.454353221465,-0.619434739836,-0.533620510371,-0.746320787464,-0.707531098271,-0.410761157999,-0.379960324582,165.807998657,background,-1
2M18061290-2633266,4.34986334708,-2.73971194218,271.55375,-26.557398,23.3377990723,2.21499429346,4486.11509567,-27.1000003815,14.1999998093,0.308707846501,0.326592665207,0.268135982286,0.360965688536,0.234592946068,0.569016690735,0.371112813058,0.207520000989,0.193152314048,0.234709158289,-0.062478817265,0.258906174462,0.208137614081,0.434463381367,0.315834058522,125.357002258,background,-1
2M18064642-2452194,5.88487832378,-2.02978014807,271.69343,-24.87207,58.5121002197,0.585099028481,3643.63833689,0.0,0.0,-0.0111058657459,0.162741504592,-0.00326674184706,-0.00268254937906,-0.00713963526623,0.118503877154,-0.0314942693957,-0.302722064349,-0.248710127824,-0.0599407894779,0.00157884492384,0.192997875947,0.0176798482989,-0.164449319852,-0.0279996904427,339.091003418,background,-1
2M18065201-3139391,359.940759076,-5.33301315452,271.716737,-31.660873,-6.58465003967,2.51475694969,4438.2441181,0.0,0.0,-0.862091585587,-1.30985144571,-0.558842420719,-0.789305247797,-0.595815620135,-1.42833848648,-0.888478201271,-1.11675053231,-0.762077873209,-0.991405219206,-0.904125051168,-1.16041615279,-0.606496412296,-0.748394835978,-0.459793632089,129.106994629,background,-1
2M18070194-3217460,359.397786395,-5.66866232767,271.758103,-32.29612,33.4067993164,2.13284026857,4702.15924218,0.0,0.0,-1.00815568769,-1.29373645936,-0.738763517353,-0.88928435925,-1.05219354434,-1.0395661371,-1.27894881371,-1.05202757533,-0.875124679472,-1.09802112859,-0.944973975452,-1.26618566697,-1.15873502829,-0.718688770361,-0.670610641652,125.916999817,background,-1
2M18071947-2500517,5.82115629137,-2.20807625771,271.831147,-25.014378,-50.2402992249,1.98167168982,4723.53490003,0.0,0.0,-1.64595441336,-0.91469239097,-1.18048144296,-1.34110266921,-1.59171103974,-1.32511846557,-1.93730615558,-1.48928227762,-1.4024513419,-1.53450947082,-1.46138287726,-1.5576429587,-1.60811538861,-1.18281734353,-1.00000290215,230.447006226,background,-1
2M18072226-2500325,5.83094296188,-2.21470064314,271.842777,-25.009045,-37.8777999878,1.46187351473,4437.99897828,0.0,0.0,-1.06711647167,-1.75130742908,-1.05915441075,-1.22342286486,-1.62383397899,-0.720956285372,-1.72891327841,-1.33034583642,-1.17754225471,-1.37260528194,-1.44735211814,-1.61983024297,-1.47731774934,-0.966799369628,-0.909380190398,508.571990967,background,-1
2M18074917-2506307,5.79317546459,-2.35178902702,271.9549,-25.108549,22.5974998474,1.2516901923,3858.1497608,0.0,0.0,0.35227819861,0.679667730545,0.324902298953,0.334484307278,0.338466790649,0.573985914667,0.220257757366,-0.0407316444328,0.045288235278,0.286058930063,0.107198845953,0.458818142486,0.389412547895,0.376214293667,0.279934136202,85.4100036621,background,-1
2M18075031-2518539,5.61452098511,-2.45558929016,271.959631,-25.314989,67.9459991455,1.2322583553,3821.95960671,0.0,0.0,0.326284960517,0.771983129329,0.322128068541,0.303526210807,0.358327250597,0.543264451432,0.233323596328,0.00246370632762,0.0475430383251,0.266056934071,-0.0588637153451,0.498871178242,0.412615343581,0.390040941929,0.303594521014,105.500999451,background,-1
2M18081894-2306316,7.59807036431,-1.48120766371,272.078924,-23.108789,-66.4792022705,0.954484925845,4109.13734464,0.0,0.0,-0.722433732994,-1.06327366032,-0.647772842587,-0.818409083504,-1.08269201632,-0.758649435846,-1.41547125206,-1.01531550648,-0.73726422764,-1.0077781767,-1.14844940057,-1.19441927389,-1.02940610176,-0.562844200251,-0.543438192257,185.699005127,background,-1
2M18082526-2439153,6.25704303396,-2.25106204407,272.105255,-24.654272,10.4834003448,2.35944609244,4592.44155802,2.90000009537,2.70000004768,-0.135905433453,0.249898292077,0.131689379183,0.0122059157271,0.208648075043,0.62156090887,-0.0385624403494,0.130988364164,0.0048930167374,0.165511019207,-0.189408150016,0.41630847113,0.311650385292,0.114778459398,0.259874048275,1031.04003906,background,-1
2M18092234-2554381,5.25975339948,-3.04613541481,272.343108,-25.910591,-0.802640974522,1.92260736778,4502.08495399,0.0,0.0,0.184717030043,0.325947243744,0.162173576389,-0.0974956380043,-0.059493921326,0.0565339641906,-0.261364411178,-0.0541686387517,-0.20591478262,-0.15121279335,-0.519511279612,-0.119001282143,-0.198713448671,0.166682741397,0.0370512470045,86.2244033813,background,-1
2M18093435-1507452,14.7242695662,2.12392438835,272.393139,-15.129226,-14.4331998825,0.410326672834,3627.33459979,0.0,0.0,-0.0709785770367,0.148886959923,0.0299788885919,-0.0890436980863,-0.062664658463,0.0905788604917,-0.00640979367279,-0.462593493167,-0.247489177481,-0.128179219875,-0.0920826627882,0.211325781237,-0.136373690475,-0.129619450756,0.0462498173828,138.511001587,background,-1
2M18093616-1913096,11.1463730679,0.140475964684,272.400704,-19.219347,7.62698984146,2.93374635901,5074.67227297,-3.79999995232,4.19999980927,0.0677759818293,0.0652085370705,0.0508403374529,-0.0831917177781,-0.129728884608,0.234556475294,-0.206999484449,-0.159208280669,-0.0837165892802,0.0256823809623,-0.177142151762,0.12481041345,-0.0335996306561,0.113680482481,0.14409118937,183.291000366,background,-1
2M18094238-1904376,11.282673267,0.187851470901,272.426598,-19.077137,-54.4462013245,0.921521189715,3763.40172614,0.0,0.0,0.15574594841,0.61161555535,0.223664833563,0.350852834558,0.222778019454,0.430537235122,0.204922680547,0.0867588462775,0.00526811321241,0.164582866357,0.200911968158,0.518721266884,0.31012840691,0.297362420463,0.409369530134,147.417999268,background,-1
2M18100654-2736043,3.85348387055,-4.00275763578,272.527262,-27.601202,-26.8453998566,1.06598717265,3973.90251952,0.0,0.0,0.113066347289,0.0801095948244,0.191521367351,0.33703318579,0.0844217704355,0.295764835795,-0.188268306716,0.00543903396608,0.00222121008027,0.0308386746331,-0.0555773951182,0.1315032927,-0.00275449134998,0.209411739155,0.227073809198,135.856002808,background,-1
2M18101346-1541336,14.306305977,1.71446092374,272.556099,-15.692677,62.5654983521,1.20662190555,3803.54427546,0.0,0.0,0.177643382389,0.438763186599,0.234147982154,0.239726688898,0.223477962612,0.505875213216,0.0596913883423,0.0338413931655,-0.0817652036826,0.170822541314,-0.0357928105693,0.457181476713,0.278466653711,0.17410552844,0.248327338678,366.502990723,background,-1
2M18101685-1454441,14.9969903237,2.07874210722,272.570209,-14.912269,20.4020996094,-0.0358032245568,3597.43523987,0.0,0.0,-0.729558746766,-0.422654602018,-0.464200371401,-0.509123926989,-0.574516396842,-0.31087284793,-0.450581942262,-0.674836181071,-0.613964227654,-0.551616678002,-0.564919216039,-0.386345322589,-0.570811965028,-0.752828895688,-0.44356622405,257.661010742,background,-1
2M18103303-1626220,13.6896675771,1.285685329,272.637663,-16.439461,54.1221008301,0.556600959642,3603.65663614,0.0,0.0,0.0714014312436,0.375937963413,0.0574009917133,0.0154622965341,-0.0242023230563,0.281037943858,0.0890122768185,-0.357812659323,-0.208359459857,0.00176411188363,0.0168463166949,0.311005584192,0.0575798503709,-0.0696680375267,0.0376964742196,828.416992188,background,-1
2M18113011-2736103,3.9999136347,-4.27461406464,272.875494,-27.602888,21.6168003082,1.2108453657,3814.14307874,0.0,0.0,0.302060959307,0.820115810731,0.372007136434,0.538992565401,0.409155904048,0.542322001821,0.253206513444,-0.0557951878137,0.118160779054,0.30628122017,0.180324044508,0.521845457594,0.331772569821,0.394224822344,0.401074627316,154.86000061,background,-1
2M18113791-1859364,11.5755000733,-0.170391625735,272.907986,-18.99346,-51.9093017578,1.01695699417,3761.39031652,0.0,0.0,-0.384758401517,0.621534408813,-0.228797949421,-0.137374335579,-0.129099408959,-0.574712001517,-0.203600717242,-0.867638865751,-0.142236709947,-0.341931459089,-0.893203795043,-0.310860706322,-0.480496833201,-0.3171946117,-0.328161919044,31.8824996948,background,-1
2M18114847-2727553,4.15356219419,-4.26868252821,272.951988,-27.46537,-59.7458992004,0.107830798714,3532.52855916,-0.800000011921,12.3999996185,-0.245420620421,-0.0619637950034,-0.113629718309,-0.0609566664304,-0.169108540219,0.0182746143839,-0.0579682216112,-0.294286836847,-0.411576307991,-0.16133394264,-0.0801997560046,0.144033636932,-0.0257590392293,-0.274263289506,-0.0739985868975,325.101013184,background,-1
2M18115557-2312397,7.90887552152,-2.25751879384,272.981546,-23.211044,84.8643035889,1.45436884016,3894.46921602,0.0,0.0,0.183618608988,0.491940301175,0.231443941934,0.258577091468,0.231697257525,0.512927437166,0.109450673436,0.192922088854,0.00803696484557,0.214952539082,-0.181534207043,0.521608686877,0.317222719648,0.241680636794,0.243443817016,195.809997559,background,-1
2M18125269-2717101,4.42501605631,-4.39242429423,273.219571,-27.286156,-21.5443992615,0.47951833775,3811.93474113,0.0,0.0,-0.536788314016,-0.613954611979,-0.264307674596,-0.41756315484,-0.527244118862,-0.377185303959,-0.682754017952,-0.522272154104,-0.415777498882,-0.625166348042,-0.458037204504,-0.623854763376,-0.671632651527,-0.366660116142,-0.210608745676,193.587997437,background,-1
2M18133090-2722082,4.41920119821,-4.55620973586,273.37877,-27.368959,-63.1218986511,3.60241654065,5407.71483196,0.0,0.0,0.024525459509,-0.27296618608,-0.0283310193459,-0.112702843072,-0.0931460506038,-0.251916308838,-0.025556712886,-0.469536818702,0.0697699734229,-0.193491036823,-0.32336076945,-0.288992652553,-0.108296706519,-0.021783188362,-0.0145488059137,72.0528030396,background,-1
2M18134388+0101472,29.5274097187,8.85531399913,273.432842,1.029789,135.557998657,1.5037540479,4112.81238225,-8.89999961853,-6.40000009537,-0.126256141356,-0.359486818,-0.121634148258,-0.157995550194,-0.178166029407,-0.250732492896,-0.488528311234,-0.142136490379,-0.259159342896,-0.329174186949,-0.253305513624,-0.31567674865,-0.347356724723,-0.099009944342,-0.151187993062,358.050994873,background,-1
2M18135281-2337171,7.76260845237,-2.84746157779,273.470075,-23.621431,-122.552001953,2.14776217534,4516.50790734,0.0,0.0,0.0405267898438,-0.078185636679,-0.0176354745373,-0.0982723977167,-0.153586395299,-0.0270566633276,-0.314101745109,-0.264959431746,-0.153773957833,-0.206051276244,-0.0954504831251,-0.0743308776401,-0.140745806215,0.105573583606,-0.0266782892848,37.9729003906,background,-1
2M18140498+0106103,29.6339287833,8.81070582073,273.520772,1.102862,1.13580000401,2.48453839042,4583.54141227,0.0,0.0,-0.0175462605426,0.117767569851,0.0222143602171,-0.00974668527793,-0.0327945987049,-0.0993012594537,-0.11307842175,-0.17640711072,-0.17262416362,-0.150435595654,-0.235018570321,-0.228494058877,-0.222212001775,-0.00652006974602,-0.0760961228367,100.958999634,background,-1
2M18141148-2805599,3.84381659864,-5.03374890217,273.547843,-28.099987,-125.335998535,0.396671381837,4079.65821419,-63.0999984741,-19.0,-1.60375326262,-2.32201918153,-1.179998022,-1.37468987413,-1.87507226244,-0.972359012495,-1.91761027919,-1.53911203582,-1.25109881116,-1.43846817799,-1.50902935892,-1.75190213333,-1.48952738562,-1.15084594435,-1.07478559101,200.160995483,background,-1
2M18141511-1429026,15.8337507608,1.44156168689,273.562989643,-14.4840818011,13.4214000702,2.80292169055,5184.53538961,0.10000000149,1.10000002384,-2.02148778965,-1.91134001558,-1.4195877827,-1.38600673005,-1.31556707603,-1.2344798212,-1.77429456843,-1.42424475836,-1.50311114302,-1.68515207444,-1.75222015387,-1.76754129953,-1.63216251332,-1.50234381812,-1.24362326097,136.617996216,background,-1
2M18141989-1402239,16.23330797,1.63665803842,273.582897,-14.039986,18.6424007416,2.43061780801,4506.03384575,0.0,0.0,0.15367540211,0.562716056256,0.213269481913,0.178197108568,0.215831776043,0.564937391116,0.30769269971,0.222155677163,0.178590201433,0.184074206458,0.0587832818788,0.432890760582,0.14409221083,0.266681479471,0.340043066904,123.044998169,background,-1
2M18143087+0127488,30.0084147456,8.88007606356,273.628649,1.463562,2.0367898941,3.94456184986,4784.31620857,19.0,2.79999995232,-0.111546887757,-0.079488332265,-0.0650475726441,-0.0519231051349,-0.139892728952,-0.39485295643,-0.179261992879,-0.204215964441,-0.127233990426,-0.133934408295,-0.358530533208,-0.113093834282,-0.2365682098,-0.220972773731,-0.119788851085,142.544998169,background,-1
2M18143879-1557007,14.5908905113,0.657700191385,273.661643,-15.950212,25.2633991241,1.46746855939,3955.77112698,0.0,0.0,0.122310875445,0.416303409777,0.161393806846,0.187869047863,0.231327857111,0.385570820072,0.0516881725241,0.066436028022,0.0248657176783,0.146489081891,-0.173531460853,0.423612151043,0.192622658733,0.164554373604,0.242922521444,118.347999573,background,-1
2M18144571+0025353,29.1050653921,8.34937245023,273.690494,0.426476,61.4980010986,3.01596534769,4941.26502578,-6.69999980927,-8.89999961853,0.269716180461,0.489188612701,0.0800234816918,0.0463232556721,0.181617859069,-0.0505970524324,0.149549694236,-0.00867846558711,0.058136951126,0.121910475992,0.00832074588602,0.022279083862,-0.0154548405509,0.299056216144,0.23569131185,132.569000244,background,-1
2M18145372-2105097,10.105388728,-1.84546288906,273.723850994,-21.0860396516,17.1751003265,2.33457021129,5048.27014953,-3.20000004768,-5.09999990463,-2.10893618484,-1.83813427975,-1.47565532487,-1.51764674488,-1.55131226695,-1.29163733758,-2.00331689216,-1.5308567047,-1.63548320433,-1.82848837725,-1.95785139135,-2.0012760803,-1.75515897846,-1.60349169634,-1.42284404365,143.158004761,background,-1
2M18152000-2056092,10.2861906873,-1.86384511168,273.833363,-20.9359,-48.2521018982,1.80305167787,4256.75469819,-23.1000003815,7.69999980927,-0.0304084458763,-0.113418860896,0.120910562306,0.0477646571207,0.0628856053789,0.265558444545,-0.197816296353,-0.0725502044348,0.00243293879192,0.0170336600452,-0.181855188143,0.256408186874,0.00708768518534,0.171833079784,0.192545037335,169.744003296,background,-1
2M18152376-1440392,15.7957472034,1.10598595582,273.849004,-14.677563,70.6698989868,1.25511424714,3809.54633718,0.0,0.0,0.306124553589,0.580307942406,0.237743884254,0.326333006399,0.249299090009,0.61731719306,0.227894682401,0.188266627917,-0.0021624544841,0.272883267698,-0.0396036951325,0.59251184226,0.396240034769,0.274872536136,0.302500362167,143.891998291,background,-1
2M18153075-1422163,16.0785980256,1.22711592752,273.878161,-14.371218,43.1585006714,1.73121093491,4189.36315367,0.0,0.0,0.287332071407,0.398013010444,0.194104771878,0.138094932364,0.0572823374769,0.504738787122,0.171474671978,0.188457428353,0.0376824812112,0.158226659463,-0.133289182565,0.241461591783,0.141718631705,0.30167305377,0.288786029412,122.40599823,background,-1
2M18155217-2125390,9.91290425487,-2.20756494868,273.967377,-21.427525,-37.0777015686,2.55389954102,4740.88329836,9.39999961853,-5.59999990463,0.530748227723,0.424823406424,0.44462889602,0.371249109171,0.240040253835,0.867432116531,0.337809375873,0.410816086439,0.269755671529,0.413771020284,0.135687192209,0.725623196311,0.408773643421,0.641787238954,0.543709278323,141.766998291,background,-1
2M18161429-1634092,14.2288237072,0.0268033946503,274.059548,-16.569246,37.3891983032,0.449156397776,3532.42192301,0.0,0.0,-0.0751534720439,0.414481660312,-0.0673605916754,-0.0875435778398,-0.00936613743874,0.167176142599,0.0117675584685,-0.330268861438,-0.308693297935,-0.0505747017084,-0.14712320575,0.382075145783,0.0773550552536,-0.111739037756,0.0486198106194,235.679000854,background,-1
2M18162458+0033392,29.4169345425,8.04525469983,274.102455,0.560913,103.343002319,0.715924192557,3837.77377719,-3.20000004768,-10.1999998093,-0.0867412444192,-0.279757848262,-0.0355650681956,-0.0147359243513,-0.177046379532,0.0448470750544,-0.0388692269486,-0.25905168488,-0.206545424344,-0.194579612744,-0.384651293307,-0.123181660563,-0.216083779307,0.049833675596,-0.0469005100826,547.882995605,background,-1
2M18162725-2857438,3.31342381225,-5.87733686664,274.113555,-28.962193,66.7901992798,1.14409587424,3899.42592523,0.0,0.0,0.144793763873,0.0720785881505,0.155215715625,0.136688355295,0.130485038072,0.192891604782,0.160686667671,-0.165316911928,-0.0422007041563,0.0994215930266,-0.0788023375315,0.219773767854,0.0835633412934,0.192454214169,0.0517168807191,148.932998657,background,-1
2M18163067-2054509,10.4361330691,-2.09550895203,274.127831,-20.914152,-47.8972015381,1.6132518103,3974.38316697,-37.5999984741,48.5999984741,0.143779747783,0.606765646547,0.412992319519,0.382989853047,0.410385769226,0.574853381642,0.0894719098747,0.183965013295,0.104351908609,0.295851334044,0.0900233531334,0.687103347789,0.368019370241,0.41840336815,0.405175392953,74.9352035522,background,-1
2M18163153-1516103,15.404951703,0.584307415479,274.131381,-15.269528,90.6593017578,0.0495778324425,3434.80512505,0.0,0.0,-0.210882721695,0.108766278296,-0.163381825287,-0.156419138866,-0.200848225479,-0.0606889676765,0.0811791833333,-0.548270111783,-0.471908216197,-0.195772598916,-0.061822762176,0.0886440449403,-0.0500798696634,-0.269669879566,-0.169124747626,342.808990479,background,-1
2M18165947-2120139,10.1164530585,-2.39459745077,274.247807,-21.337198,52.3353004456,1.72146663537,3981.4958099,0.0,0.0,-0.0250002568169,0.313345100371,0.242946019337,0.233217014554,0.257418626524,0.467273315329,0.339450089637,0.204903185323,0.0168816151541,0.195597085663,-0.102681787231,0.444321613266,0.315759278051,0.211967314997,0.288269840965,62.163898468,background,-1
2M18170483+0100206,29.8938396695,8.10025726445,274.270161382,1.00572594471,-26.7775001526,3.67736226961,5815.68634428,-9.89999961853,-28.0,-0.664599968171,-0.261822836308,-0.494273254921,-0.513810000662,-0.389974745498,-0.234852915229,-0.683749226462,-0.438918259995,-0.63815337675,-0.637570780457,-0.916030478019,-0.572790450437,-0.598507675844,-0.469022247086,-0.220857686543,1541.05004883,background,-1
2M18171170-0003385,28.9507768384,7.58519564416,274.29875,-0.060704,22.4995994568,2.48182589768,4826.34958952,0.0,-14.1000003815,0.156812359668,0.00339797843445,-0.0480906164622,-0.118287351881,-0.214007961571,-0.283682635721,-0.298963825699,-0.0523234077217,-0.224861969779,-0.257759958224,-0.402157042506,-0.227324295253,-0.331061271755,0.184988015857,-0.0407258862429,90.1187973022,background,-1
2M18184252-1920407,12.0637163078,-1.80675248268,274.677201,-19.344664,55.5334014893,1.15625483739,3842.80680296,0.0,0.0,0.138841447738,0.325185326519,0.109263115123,0.102304179543,0.0754155409308,0.352366849553,-0.0610591708971,-0.130718803533,-0.0843618323468,0.0448105747132,-0.0450505721916,0.278705938338,0.0870296301087,0.0295778699916,0.0883188853894,580.005004883,background,-1
2M18184820-1454047,15.9899165928,0.274881303497,274.700854611,-14.9013212578,22.8022003174,2.39602313174,5046.55051568,-1.29999995232,-0.800000011921,-2.08390373486,-1.81420786877,-1.4908100411,-1.51398875298,-1.51594477229,-1.40750259906,-2.05291795131,-1.51676660165,-1.63508683264,-1.81917259622,-1.93261755934,-1.94592806365,-1.74655317262,-1.5891871861,-1.41491585381,251.893005371,background,-1
